SourceFile,FocusLocation,FocusDistance2,HyperfocalDistance
DSC03010.JPG,7008 3944 3701 1774,26.53 m,58.24 m
DSC03011.JPG,7008 3944 1730 1774,97.14 m,58.24 m
DSC03012.JPG,7008 3944 3109 1774,30.21 m,58.24 m
DSC03013.JPG,7008 3944 2518 1972,32.93 m,34.66 m
DSC03015.JPG,7008 3944 3547 1421,60.35 m,34.66 m
DSC03016.JPG,7008 3944 2715 1972,32.93 m,34.66 m
DSC03017.JPG,7008 3944 2912 1972,37.50 m,34.66 m
DSC03022.JPG,7008 3944 3504 1972,55.35 m,34.66 m
DSC03024.JPG,7008 3944 3504 1972,85.33 m,34.66 m
DSC03025.JPG,7008 3944 3504 1972,85.33 m,34.66 m
DSC03026.JPG,7008 3944 3504 1972,85.33 m,34.66 m
DSC03029.JPG,7008 3944 3504 1972,85.33 m,34.66 m
DSC03031.JPG,7008 3944 3504 1972,85.33 m,34.66 m
DSC03035.JPG,7008 3944 3504 1972,inf,58.24 m
DSC03036.JPG,7008 3944 3504 1972,inf,58.24 m
DSC03037.JPG,7008 3944 3504 1972,inf,58.24 m
DSC03038.JPG,7008 3944 3504 1972,inf,58.24 m
DSC03042.JPG,7008 3944 3504 1972,inf,58.24 m
DSC03046.JPG,7008 3944 3504 1972,131.53 m,58.24 m
DSC03052.JPG,7008 3944 3504 1972,131.53 m,58.24 m
DSC03053.JPG,7008 3944 3504 1972,131.53 m,58.24 m
DSC03055.JPG,7008 3944 3504 1972,131.53 m,58.24 m
DSC03062.JPG,7008 3944 3504 1972,131.53 m,58.24 m
DSC03068.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC03075.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC03077.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC03078.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC03080.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC03081.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC03084.JPG,7008 3944 3306 2169,105.93 m,58.24 m
DSC03087.JPG,7008 3944 3109 1972,97.14 m,58.24 m
DSC03091.JPG,7008 3944 3504 2169,110.62 m,58.24 m
DSC03092.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC03093.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC03095.JPG,7008 3944 2912 2169,101.44 m,58.24 m
DSC03099.JPG,7008 3944 3328 1643,78.24 m,58.24 m
DSC03100.JPG,7008 3944 3306 1972,78.24 m,58.24 m
DSC03102.JPG,7008 3944 3306 2169,89.09 m,58.24 m
DSC03103.JPG,7008 3944 3306 1972,85.31 m,58.24 m
DSC03104.JPG,7008 3944 3493 1577,85.31 m,58.24 m
DSC03105.JPG,7008 3944 3493 1561,78.24 m,58.24 m
DSC03106.JPG,7008 3944 3898 1774,78.24 m,58.24 m
DSC03107.JPG,7008 3944 3701 1774,78.24 m,58.24 m
DSC03108.JPG,7008 3944 3898 1774,78.24 m,58.24 m
DSC03109.JPG,7008 3944 4095 1577,78.24 m,58.24 m
DSC03110.JPG,7008 3944 2321 1405,74.92 m,58.24 m
DSC03111.JPG,7008 3944 3087 1224,57.79 m,58.24 m
DSC03112.JPG,7008 3944 3011 1174,55.34 m,58.24 m
DSC03114.JPG,7008 3944 3701 1972,48.61 m,58.24 m
DSC03115.JPG,7008 3944 2321 829,40.88 m,58.24 m
DSC03116.JPG,7008 3944 3109 1183,44.58 m,58.24 m
DSC03117.JPG,7008 3944 3504 1972,46.55 m,58.24 m
DSC03118.JPG,7008 3944 3109 1972,53.00 m,58.24 m
DSC03119.JPG,7008 3944 2595 1216,46.55 m,58.24 m
DSC03120.JPG,7008 3944 2715 1972,50.76 m,58.24 m
DSC03121.JPG,7008 3944 3504 1972,35.91 m,58.24 m
DSC03122.JPG,7008 3944 3504 1972,35.91 m,58.24 m
DSC03123.JPG,7008 3944 3449 961,34.39 m,58.24 m
DSC03124.JPG,7008 3944 3383 690,34.39 m,58.24 m
DSC03125.JPG,7008 3944 4095 1774,23.31 m,58.24 m
DSC03126.JPG,7008 3944 3055 1240,21.38 m,58.24 m
DSC03127.JPG,7008 3944 2836 599,25.41 m,58.24 m
DSC03128.JPG,7008 3944 3690 1413,26.53 m,58.24 m
DSC03129.JPG,7008 3944 3504 1774,27.71 m,58.24 m
DSC03130.JPG,7008 3944 3022 1881,30.53 m,38.62 m
DSC03132.JPG,7008 3944 1741 1306,19.82 m,38.62 m
DSC03137.JPG,7008 3944 2135 320,9.03 m,58.24 m
DSC03139.JPG,7008 3944 2682 1191,4.36 m,58.24 m
DSC03140.JPG,7008 3944 2288 1125,5.63 m,58.24 m
DSC03143.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC03144.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC03146.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC03164.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC03168.JPG,7008 3944 3361 1207,60.35 m,58.24 m
DSC03169.JPG,7008 3944 3306 1158,53.00 m,58.24 m
DSC03172.JPG,7008 3944 3230 1306,46.55 m,58.24 m
DSC03173.JPG,7008 3944 2321 1577,40.88 m,58.24 m
DSC03175.JPG,7008 3944 3504 1972,74.92 m,58.24 m
DSC03176.JPG,7008 3944 3504 1972,74.92 m,58.24 m
DSC03177.JPG,7008 3944 3504 1972,68.71 m,58.24 m
DSC03178.JPG,7008 3944 3504 1972,74.92 m,58.24 m
DSC03183.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC03185.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC03188.JPG,7008 3944 2836 797,10.73 m,58.24 m
DSC03191.JPG,7008 3944 2726 731,26.53 m,58.24 m
DSC03193.JPG,7008 3944 3066 509,27.71 m,58.24 m
DSC03194.JPG,7008 3944 2025 862,22.32 m,58.24 m
DSC03196.JPG,7008 3944 3701 2169,24.34 m,58.24 m
DSC03197.JPG,7008 3944 2047 271,22.32 m,58.24 m
DSC03198.JPG,7008 3944 2518 1774,22.32 m,58.24 m
DSC03199.JPG,7008 3944 3504 1380,20.48 m,58.24 m
DSC03200.JPG,7008 3944 3504 1774,19.61 m,58.24 m
DSC03201.JPG,7008 3944 3504 1972,17.23 m,58.24 m
DSC03202.JPG,7008 3944 3011 977,17.99 m,58.24 m
DSC03203.JPG,7008 3944 2660 649,15.14 m,58.24 m
DSC03204.JPG,7008 3944 2529 714,14.50 m,58.24 m
DSC03206.JPG,7008 3944 1938 451,8.29 m,58.24 m
DSC03207.JPG,7008 3944 2354 887,11.20 m,58.24 m
DSC03209.JPG,7008 3944 2617 714,3.84 m,58.24 m
DSC03210.JPG,7008 3944 3306 1577,8.29 m,58.24 m
DSC03213.JPG,7008 3944 2102 986,6.69 m,58.24 m
DSC03215.JPG,7008 3944 2398 1347,21.38 m,58.24 m
DSC03216.JPG,7008 3944 2584 1339,23.31 m,58.24 m
DSC03217.JPG,7008 3944 2321 1774,25.41 m,58.24 m
DSC03218.JPG,7008 3944 3504 977,15.14 m,58.24 m
DSC03219.JPG,7008 3944 3701 1774,23.31 m,58.24 m
DSC03220.JPG,7008 3944 2912 1577,31.54 m,58.24 m
DSC03221.JPG,7008 3944 3109 1972,37.50 m,58.24 m
DSC03223.JPG,7008 3944 3295 1281,71.75 m,58.24 m
DSC03225.JPG,7008 3944 3109 1972,57.79 m,58.24 m
DSC03226.JPG,7008 3944 2069 1561,74.92 m,58.24 m
DSC03227.JPG,7008 3944 3504 1774,57.79 m,58.24 m
DSC03229.JPG,7008 3944 2715 1972,65.80 m,58.24 m
DSC03230.JPG,7008 3944 2693 1290,68.71 m,58.24 m
DSC03231.JPG,7008 3944 2715 2169,78.24 m,58.24 m
DSC03232.JPG,7008 3944 2912 1774,81.70 m,58.24 m
DSC03233.JPG,7008 3944 4686 1972,89.09 m,58.24 m
DSC03235.JPG,7008 3944 2715 1774,85.31 m,58.24 m
DSC03236.JPG,7008 3944 4292 1972,93.03 m,58.24 m
DSC03237.JPG,7008 3944 5661 1273,97.14 m,58.24 m
DSC03238.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC03239.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC03240.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC03244.JPG,7008 3944 3504 1972,inf,20.97 m
DSC03245.JPG,7008 3944 3504 1972,inf,20.97 m
DSC03246.JPG,7008 3944 3504 1972,inf,20.97 m
DSC03248.JPG,7008 3944 3504 1972,inf,20.97 m
DSC03249.JPG,7008 3944 3504 1972,inf,20.97 m
DSC03254.JPG,7008 3944 3109 1972,24.53 m,20.97 m
DSC03255.JPG,7008 3944 3504 1972,27.93 m,20.97 m
DSC03256.JPG,7008 3944 2868 1133,10.73 m,58.24 m
DSC03258.JPG,7008 3944 3011 1281,11.69 m,58.24 m
DSC03259.JPG,7008 3944 2617 977,11.20 m,58.24 m
DSC03261.JPG,7008 3944 3843 1109,11.20 m,58.24 m
DSC03262.JPG,7008 3944 3668 1125,10.27 m,58.24 m
DSC03264.JPG,7008 3944 3504 1972,120.62 m,58.24 m
DSC03272.JPG,7008 3944 3504 1972,35.91 m,58.24 m
DSC03274.JPG,7008 3944 3504 1972,34.39 m,58.24 m
DSC03275.JPG,7008 3944 3504 1972,32.94 m,58.24 m
DSC03277.JPG,7008 3944 3504 1972,inf,58.24 m
DSC03280.JPG,7008 3944 3504 1972,inf,58.24 m
DSC03283.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC03285.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC03286.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC03288.JPG,7008 3944 3504 1972,78.24 m,58.24 m
DSC03297.JPG,7008 3944 3131 862,5.63 m,58.24 m
DSC03301.JPG,7008 3944 3701 1972,inf,19.02 m
DSC03302.JPG,7008 3944 3701 1577,inf,19.02 m
DSC03311.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC03312.JPG,7008 3944 3504 1972,78.24 m,58.24 m
DSC03314.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC03316.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC03317.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC03319.JPG,7008 3944 3504 1972,19.61 m,58.24 m
DSC03322.JPG,7008 3944 3504 1972,63.01 m,58.24 m
DSC03323.JPG,7008 3944 3033 1347,37.50 m,58.24 m
DSC03326.JPG,7008 3944 3613 1758,55.34 m,58.24 m
