SourceFile,FocusLocation,FocusDistance2,HyperfocalDistance
DSC05119.JPG,7008 3944 3504 1972,34.39 m,58.24 m
DSC05120.JPG,7008 3944 3504 1972,24.34 m,58.24 m
DSC05122.JPG,7008 3944 3504 1972,23.31 m,58.24 m
DSC05123.JPG,7008 3944 3504 1972,23.31 m,58.24 m
DSC05124.JPG,7008 3944 3504 1972,23.31 m,58.24 m
DSC05125.JPG,7008 3944 3504 1972,23.31 m,58.24 m
DSC05126.JPG,7008 3944 3504 1972,17.23 m,58.24 m
DSC05127.JPG,7008 3944 3504 1972,24.34 m,58.24 m
DSC05128.JPG,7008 3944 3504 1972,22.32 m,58.24 m
DSC05130.JPG,7008 3944 3504 1972,23.31 m,58.24 m
DSC05131.JPG,7008 3944 3504 1972,37.50 m,58.24 m
DSC05132.JPG,7008 3944 3504 1972,37.50 m,58.24 m
DSC05134.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC05136.JPG,7008 3944 3504 1972,26.53 m,58.24 m
DSC05137.JPG,7008 3944 3504 1972,24.34 m,58.24 m
DSC05140.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC05141.JPG,7008 3944 3504 1972,22.32 m,58.24 m
DSC05143.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC05145.JPG,7008 3944 3504 1972,46.55 m,58.24 m
DSC05147.JPG,7008 3944 3504 1972,57.79 m,58.24 m
DSC05148.JPG,7008 3944 3504 1972,25.41 m,58.24 m
DSC05149.JPG,7008 3944 3504 1972,25.41 m,58.24 m
DSC05150.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC05156.JPG,7008 3944 3504 1972,50.50 m,17.16 m
DSC05160.JPG,7008 3944 3504 1972,27.55 m,17.16 m
DSC05161.JPG,7008 3944 3504 1972,63.84 m,25.15 m
DSC05163.JPG,7008 3944 3504 1972,63.84 m,25.15 m
DSC05164.JPG,7008 3944 3504 1972,66.66 m,25.15 m
DSC05166.JPG,7008 3944 3504 1972,66.66 m,25.15 m
DSC05172.JPG,7008 3944 3504 1972,47.15 m,25.15 m
DSC05177.JPG,7008 3944 3504 1972,61.13 m,25.15 m
DSC05178.JPG,7008 3944 3504 1972,51.41 m,25.15 m
DSC05179.JPG,7008 3944 3504 1972,51.41 m,25.15 m
DSC05185.JPG,7008 3944 3504 1972,34.83 m,25.15 m
DSC05190.JPG,7008 3944 3504 1972,12.74 m,58.24 m
DSC05192.JPG,7008 3944 3504 1972,9.84 m,58.24 m
DSC05193.JPG,7008 3944 3504 1972,9.84 m,58.24 m
DSC05195.JPG,7008 3944 3504 1972,37.50 m,58.24 m
DSC05196.JPG,7008 3944 3504 1972,25.41 m,58.24 m
DSC05198.JPG,7008 3944 3504 1972,35.59 m,26.26 m
DSC05200.JPG,7008 3944 3504 1972,35.59 m,26.26 m
DSC05208.JPG,7008 3944 3504 1972,inf,58.24 m
DSC05209.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC05211.JPG,7008 3944 3504 1972,120.62 m,58.24 m
DSC05212.JPG,7008 3944 3504 1972,131.53 m,58.24 m
DSC05214.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC05218.JPG,7008 3944 3504 1972,65.80 m,58.24 m
DSC05220.JPG,7008 3944 3504 1972,42.69 m,58.24 m
DSC05227.JPG,7008 3944 3504 1972,44.58 m,58.24 m
DSC05229.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05230.JPG,7008 3944 3504 1972,24.34 m,58.24 m
DSC05231.JPG,7008 3944 3504 1972,24.34 m,58.24 m
DSC05232.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC05233.JPG,7008 3944 3504 1972,37.50 m,58.24 m
DSC05234.JPG,7008 3944 3504 1972,39.15 m,58.24 m
DSC05235.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC05239.JPG,7008 3944 3504 1972,57.79 m,58.24 m
DSC05258.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC05260.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC05263.JPG,7008 3944 3504 1972,14.50 m,58.24 m
DSC05264.JPG,7008 3944 3504 1972,8.65 m,58.24 m
DSC05272.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC05275.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC05284.JPG,7008 3944 3504 1972,15.14 m,58.24 m
DSC05285.JPG,7008 3944 3504 1972,10.27 m,58.24 m
DSC05287.JPG,7008 3944 3504 1972,8.65 m,58.24 m
DSC05289.JPG,7008 3944 3504 1972,27.71 m,58.24 m
DSC05291.JPG,7008 3944 3504 1972,inf,12.94 m
DSC05295.JPG,7008 3944 3504 1972,35.91 m,58.24 m
DSC05297.JPG,7008 3944 3504 1972,12.74 m,58.24 m
DSC05302.JPG,7008 3944 3504 1972,13.89 m,58.24 m
DSC05306.JPG,7008 3944 3504 1972,25.41 m,58.24 m
DSC05308.JPG,7008 3944 3504 1972,30.21 m,58.24 m
DSC05311.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05312.JPG,7008 3944 3504 1972,39.15 m,58.24 m
DSC05313.JPG,7008 3944 3504 1972,57.79 m,58.24 m
DSC05315.JPG,7008 3944 3504 1972,46.55 m,58.24 m
DSC05316.JPG,7008 3944 3504 1972,46.55 m,58.24 m
DSC05317.JPG,7008 3944 3504 1972,42.69 m,58.24 m
DSC05318.JPG,7008 3944 3504 1972,40.88 m,58.24 m
DSC05319.JPG,7008 3944 3504 1972,68.71 m,58.24 m
DSC05320.JPG,7008 3944 3504 1972,63.01 m,58.24 m
DSC05322.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC05324.JPG,7008 3944 3504 1972,65.80 m,58.24 m
DSC05325.JPG,7008 3944 3504 1972,65.80 m,58.24 m
DSC05326.JPG,7008 3944 3504 1972,78.24 m,58.24 m
DSC05327.JPG,7008 3944 3504 1972,42.69 m,58.24 m
DSC05328.JPG,7008 3944 3504 1972,37.50 m,58.24 m
DSC05333.JPG,7008 3944 3504 1972,6.69 m,58.24 m
DSC05336.JPG,7008 3944 3504 1972,21.56 m,45.69 m
DSC05337.JPG,7008 3944 3504 1972,18.14 m,45.69 m
DSC05338.JPG,7008 3944 3504 1972,15.26 m,45.69 m
DSC05340.JPG,7008 3944 3504 1972,18.94 m,45.69 m
DSC05341.JPG,7008 3944 3504 1972,19.45 m,44.23 m
DSC05342.JPG,7008 3944 3504 1972,17.09 m,44.23 m
DSC05343.JPG,7008 3944 3504 1972,35.63 m,44.23 m
DSC05344.JPG,7008 3944 3504 1972,40.56 m,44.23 m
DSC05345.JPG,7008 3944 3504 1972,40.56 m,44.23 m
DSC05347.JPG,7008 3944 3504 1972,54.91 m,44.23 m
DSC05350.JPG,7008 3944 3504 1972,40.56 m,44.23 m
DSC05352.JPG,7008 3944 3504 1972,71.19 m,44.23 m
DSC05353.JPG,7008 3944 3504 1972,71.19 m,44.23 m
DSC05354.JPG,7008 3944 3504 1972,74.34 m,44.23 m
DSC05355.JPG,7008 3944 3504 1972,74.34 m,44.23 m
DSC05358.JPG,7008 3944 3504 1972,74.34 m,44.23 m
DSC05359.JPG,7008 3944 3504 1972,74.34 m,44.23 m
DSC05360.JPG,7008 3944 3504 1972,74.34 m,44.23 m
DSC05362.JPG,7008 3944 3504 1972,74.34 m,44.23 m
DSC05363.JPG,7008 3944 3504 1972,74.34 m,44.23 m
DSC05364.JPG,7008 3944 3504 1972,84.65 m,44.23 m
DSC05365.JPG,7008 3944 3504 1972,84.65 m,44.23 m
DSC05366.JPG,7008 3944 3504 1972,84.65 m,44.23 m
DSC05367.JPG,7008 3944 3504 1972,42.36 m,44.23 m
DSC05368.JPG,7008 3944 3504 1972,38.85 m,44.23 m
DSC05369.JPG,7008 3944 3504 1972,38.85 m,44.23 m
DSC05370.JPG,7008 3944 3504 1972,77.63 m,44.23 m
DSC05371.JPG,7008 3944 3504 1972,inf,44.23 m
DSC05375.JPG,7008 3944 3504 1972,20.48 m,58.24 m
DSC05376.JPG,7008 3944 3504 1972,17.23 m,58.24 m
DSC05385.JPG,7008 3944 3504 1972,37.50 m,58.24 m
DSC05387.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC05391.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC05394.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC05395.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC05396.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC05397.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC05398.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC05399.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC05400.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC05401.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC05404.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC05411.JPG,7008 3944 3504 1972,34.39 m,58.24 m
DSC05415.JPG,7008 3944 3504 1972,13.89 m,58.24 m
DSC05418.JPG,7008 3944 3504 1972,15.81 m,58.24 m
DSC05419.JPG,7008 3944 3504 1972,22.78 m,18.08 m
DSC05420.JPG,7008 3944 3504 1972,44.58 m,58.24 m
DSC05424.JPG,7008 3944 3504 1972,22.32 m,58.24 m
DSC05425.JPG,7008 3944 3504 1972,22.32 m,58.24 m
DSC05431.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC05432.JPG,7008 3944 3504 1972,20.48 m,58.24 m
DSC05433.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05435.JPG,7008 3944 3504 1972,125.96 m,58.24 m
DSC05436.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC05437.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC05438.JPG,7008 3944 3504 1972,120.62 m,58.24 m
DSC05441.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC05442.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC05443.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC05444.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC05445.JPG,7008 3944 3504 1972,65.80 m,58.24 m
DSC05446.JPG,7008 3944 3504 1972,39.15 m,58.24 m
DSC05447.JPG,7008 3944 3504 1972,37.50 m,58.24 m
DSC05448.JPG,7008 3944 3504 1972,35.91 m,58.24 m
DSC05451.JPG,7008 3944 3504 1972,28.93 m,58.24 m
DSC05458.JPG,7008 3944 3504 1972,16.65 m,29.72 m
DSC05463.JPG,7008 3944 3504 1972,14.63 m,29.72 m
DSC05464.JPG,7008 3944 3504 1972,14.63 m,29.72 m
DSC05465.JPG,7008 3944 3504 1972,14.01 m,29.72 m
DSC05469.JPG,7008 3944 3504 1972,49.08 m,29.72 m
DSC05470.JPG,7008 3944 3504 1972,10.36 m,29.72 m
DSC05471.JPG,7008 3944 3504 1972,10.36 m,29.72 m
DSC05473.JPG,7008 3944 3504 1972,33.25 m,29.72 m
DSC05474.JPG,7008 3944 3504 1972,19.79 m,29.72 m
DSC05475.JPG,7008 3944 3504 1972,19.79 m,29.72 m
DSC05477.JPG,7008 3944 3504 1972,19.79 m,29.72 m
DSC05478.JPG,7008 3944 3504 1972,45.01 m,29.72 m
DSC05479.JPG,7008 3944 3504 1972,53.52 m,29.72 m
DSC05480.JPG,7008 3944 3504 1972,51.25 m,29.72 m
DSC05483.JPG,7008 3944 3504 1972,75.66 m,29.72 m
DSC05484.JPG,7008 3944 3504 1972,93.95 m,29.72 m
DSC05485.JPG,7008 3944 3504 1972,93.95 m,29.72 m
DSC05488.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05489.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05491.JPG,7008 3944 3504 1972,93.95 m,29.72 m
DSC05492.JPG,7008 3944 3504 1972,86.16 m,29.72 m
DSC05493.JPG,7008 3944 3504 1972,86.16 m,29.72 m
DSC05494.JPG,7008 3944 3504 1972,86.16 m,29.72 m
DSC05495.JPG,7008 3944 3504 1972,86.16 m,29.72 m
DSC05500.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05501.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05502.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05503.JPG,7008 3944 3504 1972,86.16 m,29.72 m
DSC05505.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05507.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05508.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05509.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05510.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05512.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05514.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05515.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05516.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05519.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05520.JPG,7008 3944 3504 1972,inf,29.72 m
DSC05523.JPG,7008 3944 3504 1972,78.24 m,58.24 m
DSC05525.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC05527.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC05530.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC05531.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC05532.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC05533.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC05536.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05537.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05538.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05540.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05542.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05543.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05545.JPG,7008 3944 3504 1972,42.69 m,58.24 m
DSC05546.JPG,7008 3944 3504 1972,42.69 m,58.24 m
DSC05547.JPG,7008 3944 3504 1972,44.58 m,58.24 m
DSC05548.JPG,7008 3944 3504 1972,44.58 m,58.24 m
DSC05549.JPG,7008 3944 3504 1972,53.00 m,58.24 m
DSC05550.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05551.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC05552.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC05553.JPG,7008 3944 3504 1972,44.58 m,58.24 m
DSC05555.JPG,7008 3944 3504 1972,44.58 m,58.24 m
DSC05557.JPG,7008 3944 3504 1972,40.88 m,58.24 m
DSC05559.JPG,7008 3944 3504 1972,23.31 m,58.24 m
DSC05560.JPG,7008 3944 3504 1972,24.34 m,58.24 m
DSC05562.JPG,7008 3944 3504 1972,32.94 m,58.24 m
DSC05563.JPG,7008 3944 3504 1972,32.94 m,58.24 m
DSC05565.JPG,7008 3944 3504 1972,32.94 m,58.24 m
DSC05573.JPG,7008 3944 3504 1972,17.99 m,58.24 m
DSC05574.JPG,7008 3944 3504 1972,17.99 m,58.24 m
DSC05577.JPG,7008 3944 3504 1972,17.23 m,58.24 m
DSC05585.JPG,7008 3944 3504 1972,19.61 m,58.24 m
DSC05586.JPG,7008 3944 3504 1972,19.61 m,58.24 m
DSC05590.JPG,7008 3944 3504 1972,17.23 m,58.24 m
DSC05596.JPG,7008 3944 3504 1972,57.79 m,58.24 m
DSC05600.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC05602.JPG,7008 3944 3504 1972,53.00 m,58.24 m
DSC05604.JPG,7008 3944 3504 1972,78.24 m,58.24 m
DSC05605.JPG,7008 3944 3504 1972,65.80 m,58.24 m
DSC05609.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC05613.JPG,7008 3944 3504 1972,115.51 m,58.24 m
DSC05616.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC05620.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC05627.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC05630.JPG,7008 3944 3504 1972,44.58 m,58.24 m
DSC05631.JPG,7008 3944 3504 1972,40.88 m,58.24 m
DSC05634.JPG,7008 3944 3504 1972,45.86 m,39.99 m
DSC05635.JPG,7008 3944 3504 1972,40.27 m,39.99 m
DSC05637.JPG,7008 3944 3504 1972,91.65 m,39.99 m
DSC05641.JPG,7008 3944 3504 1972,99.94 m,39.99 m
DSC05643.JPG,7008 3944 3504 1972,95.71 m,39.99 m
DSC05644.JPG,7008 3944 3504 1972,95.71 m,39.99 m
DSC05648.JPG,7008 3944 3504 1972,108.98 m,39.99 m
DSC05652.JPG,7008 3944 3504 1972,inf,39.99 m
DSC05653.JPG,7008 3944 3504 1972,inf,39.99 m
DSC05654.JPG,7008 3944 3504 1972,108.98 m,39.99 m
DSC05660.JPG,7008 3944 3504 1972,32.94 m,58.24 m
DSC05668.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC05669.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC05670.JPG,7008 3944 3504 1972,74.92 m,58.24 m
DSC05672.JPG,7008 3944 3504 1972,68.71 m,58.24 m
DSC05675.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC05678.JPG,7008 3944 3504 1972,25.41 m,58.24 m
DSC05679.JPG,7008 3944 3504 1972,25.41 m,58.24 m
DSC05680.JPG,7008 3944 3504 1972,23.31 m,58.24 m
DSC05681.JPG,7008 3944 3504 1972,23.31 m,58.24 m
DSC05697.JPG,7008 3944 3504 1972,55.81 m,45.69 m
DSC05698.JPG,7008 3944 3504 1972,55.81 m,45.69 m
DSC05699.JPG,7008 3944 3504 1972,53.45 m,45.69 m
DSC05702.JPG,7008 3944 3504 1972,43.05 m,45.69 m
DSC05712.JPG,7008 3944 3504 1972,60.86 m,45.69 m
DSC05723.JPG,7008 3944 3504 1972,27.71 m,58.24 m
DSC05724.JPG,7008 3944 3504 1972,63.01 m,58.24 m
DSC05725.JPG,7008 3944 3504 1972,4.03 m,27.39 m
DSC05726.JPG,7008 3944 3504 1972,39.63 m,27.39 m
DSC05727.JPG,7008 3944 3504 1972,17.23 m,58.24 m
DSC05728.JPG,7008 3944 3504 1972,17.23 m,58.24 m
DSC05730.JPG,7008 3944 3504 1972,55.34 m,58.24 m
DSC05731.JPG,7008 3944 3504 1972,34.39 m,58.24 m
DSC05732.JPG,7008 3944 3504 1972,34.39 m,58.24 m
DSC05735.JPG,7008 3944 3504 1972,63.01 m,58.24 m
DSC05736.JPG,7008 3944 3504 1972,53.00 m,58.24 m
DSC05739.JPG,7008 3944 3504 1972,11.69 m,58.24 m
DSC05760.JPG,7008 3944 3504 1972,39.15 m,58.24 m
DSC05761.JPG,7008 3944 3504 1972,40.88 m,58.24 m
DSC05766.JPG,7008 3944 3504 1972,27.71 m,58.24 m
DSC05768.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC05769.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC05770.JPG,7008 3944 3504 1972,53.00 m,58.24 m
DSC05771.JPG,7008 3944 3504 1972,53.00 m,58.24 m
DSC05772.JPG,7008 3944 3504 1972,53.00 m,58.24 m
DSC05773.JPG,7008 3944 3504 1972,55.34 m,58.24 m
DSC05774.JPG,7008 3944 3504 1972,53.00 m,58.24 m
DSC05776.JPG,7008 3944 3504 1972,53.00 m,58.24 m
DSC05780.JPG,7008 3944 3504 1972,39.15 m,58.24 m
DSC05781.JPG,7008 3944 3504 1972,39.15 m,58.24 m
DSC05792.JPG,7008 3944 3504 1972,44.58 m,58.24 m
DSC05803.JPG,7008 3944 3504 1972,6.98 m,58.24 m
DSC05804.JPG,7008 3944 3504 1972,37.50 m,58.24 m
DSC05813.JPG,7008 3944 3504 1972,78.24 m,58.24 m
DSC05816.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC05817.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC05818.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC05819.JPG,7008 3944 3504 1972,68.71 m,58.24 m
DSC05823.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05826.JPG,7008 3944 3504 1972,63.01 m,58.24 m
DSC05827.JPG,7008 3944 3504 1972,68.71 m,58.24 m
DSC05828.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC05832.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC05833.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC05835.JPG,7008 3944 3504 1972,30.21 m,58.24 m
DSC05837.JPG,7008 3944 3504 1972,41.28 m,29.72 m
DSC05838.JPG,7008 3944 3504 1972,39.53 m,29.72 m
DSC05839.JPG,7008 3944 3504 1972,31.84 m,29.72 m
DSC05840.JPG,7008 3944 3504 1972,33.25 m,29.72 m
DSC05842.JPG,7008 3944 3504 1972,33.25 m,29.72 m
DSC05843.JPG,7008 3944 3504 1972,33.25 m,29.72 m
DSC05844.JPG,7008 3944 3504 1972,34.72 m,29.72 m
DSC05845.JPG,7008 3944 3504 1972,51.25 m,29.72 m
DSC05847.JPG,7008 3944 3504 1972,41.28 m,29.72 m
DSC05848.JPG,7008 3944 3504 1972,41.28 m,29.72 m
DSC05849.JPG,7008 3944 3504 1972,41.28 m,29.72 m
DSC05853.JPG,7008 3944 3504 1972,47.00 m,29.72 m
DSC05860.JPG,7008 3944 3504 1972,36.25 m,29.72 m
DSC05861.JPG,7008 3944 3504 1972,36.25 m,29.72 m
DSC05862.JPG,7008 3944 3504 1972,37.86 m,29.72 m
DSC05863.JPG,7008 3944 3504 1972,37.86 m,29.72 m
DSC05864.JPG,7008 3944 3504 1972,37.86 m,29.72 m
DSC05866.JPG,7008 3944 3504 1972,3.16 m,19.98 m
DSC05871.JPG,7008 3944 3504 1972,31.25 m,26.26 m
DSC05873.JPG,7008 3944 3504 1972,23.09 m,26.26 m
DSC05874.JPG,7008 3944 3504 1972,23.09 m,26.26 m
DSC05876.JPG,7008 3944 3504 1972,11.57 m,26.26 m
DSC05881.JPG,7008 3944 3504 1972,inf,58.24 m
DSC05892.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC05895.JPG,7008 3944 3504 1972,7.94 m,58.24 m
DSC05900.JPG,7008 3944 3504 1972,23.03 m,21.98 m
DSC05926.JPG,7008 3944 3504 1972,40.88 m,58.24 m
DSC05942.JPG,7008 3944 3504 1972,63.01 m,58.24 m
DSC05950.JPG,7008 3944 3504 1972,31.30 m,9.32 m
DSC05958.JPG,7008 3944 3504 1972,10.73 m,58.24 m
DSC05960.JPG,7008 3944 3504 1972,10.73 m,58.24 m
DSC05964.JPG,7008 3944 3504 1972,57.79 m,58.24 m
DSC05968.JPG,7008 3944 3504 1972,40.88 m,58.24 m
DSC05970.JPG,7008 3944 3504 1972,15.81 m,58.24 m
DSC05976.JPG,7008 3944 3504 1972,43.50 m,42.79 m
DSC05977.JPG,7008 3944 3504 1972,41.66 m,42.79 m
DSC05981.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC05987.JPG,7008 3944 3504 1972,42.69 m,58.24 m
DSC05992.JPG,7008 3944 3504 1972,31.54 m,58.24 m
DSC05993.JPG,7008 3944 3504 1972,39.15 m,58.24 m
DSC05994.JPG,7008 3944 3504 1972,37.50 m,58.24 m
DSC05996.JPG,7008 3944 3504 1972,42.69 m,58.24 m
DSC05998.JPG,7008 3944 3504 1972,32.94 m,58.24 m
DSC05999.JPG,7008 3944 3504 1972,32.94 m,58.24 m
DSC06001.JPG,7008 3944 3504 1972,39.15 m,58.24 m
DSC06006.JPG,7008 3944 3504 1972,39.15 m,58.24 m
DSC06007.JPG,7008 3944 3504 1972,46.55 m,58.24 m
DSC06015.JPG,7008 3944 3504 1972,55.34 m,58.24 m
DSC06019.JPG,7008 3944 3504 1972,53.00 m,58.24 m
DSC06024.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC06025.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC06026.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC06027.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC06028.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC06029.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC06030.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC06031.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC06032.JPG,7008 3944 3504 1972,57.79 m,58.24 m
DSC06033.JPG,7008 3944 3504 1972,65.80 m,58.24 m
DSC06035.JPG,7008 3944 3504 1972,65.80 m,58.24 m
DSC06036.JPG,7008 3944 3504 1972,65.80 m,58.24 m
DSC06037.JPG,7008 3944 3504 1972,57.79 m,58.24 m
DSC06038.JPG,7008 3944 3504 1972,78.24 m,58.24 m
DSC06041.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC06042.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC06045.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC06047.JPG,7008 3944 3504 1972,42.69 m,58.24 m
DSC06048.JPG,7008 3944 3504 1972,42.69 m,58.24 m
DSC06049.JPG,7008 3944 3504 1972,39.15 m,58.24 m
DSC06050.JPG,7008 3944 3504 1972,37.50 m,58.24 m
DSC06054.JPG,7008 3944 3504 1972,42.69 m,58.24 m
DSC06056.JPG,7008 3944 3504 1972,17.99 m,58.24 m
DSC06057.JPG,7008 3944 3504 1972,12.74 m,58.24 m
DSC06063.JPG,7008 3944 3504 1972,10.27 m,58.24 m
DSC06075.JPG,7008 3944 3504 1972,39.26 m,19.02 m
DSC06102.JPG,7008 3944 3504 1972,44.58 m,58.24 m
DSC06109.JPG,7008 3944 3504 1972,35.91 m,58.24 m
DSC06110.JPG,7008 3944 3504 1972,39.15 m,58.24 m
DSC06111.JPG,7008 3944 3504 1972,25.41 m,58.24 m
DSC06119.JPG,7008 3944 3504 1972,18.15 m,29.72 m
DSC06120.JPG,7008 3944 3504 1972,17.38 m,29.72 m
DSC06121.JPG,7008 3944 3504 1972,14.01 m,29.72 m
DSC06124.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC06125.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC06126.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC06127.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC06128.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC06129.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC06130.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC06131.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC06132.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC06133.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC06134.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC06135.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC06136.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC06137.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC06138.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC06139.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC06140.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC06142.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC06143.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC06146.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC06149.JPG,7008 3944 3504 1972,46.55 m,58.24 m
DSC06150.JPG,7008 3944 3504 1972,46.55 m,58.24 m
DSC06151.JPG,7008 3944 3504 1972,55.34 m,58.24 m
DSC06152.JPG,7008 3944 3504 1972,55.34 m,58.24 m
DSC06153.JPG,7008 3944 3504 1972,35.91 m,58.24 m
